
These predictions were generated by SeaState on 29-Aug-2025 at 12:34:18.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
  139.6000   0.1960245E+00  -0.1175779E+01  -0.3822681E-01   0.7513123E+00   0.4014384E+00   0.1288455E+01   0.1856223E-01   0.1045490E+01   0.1672646E+01   0.1239042E+01   0.8622561E+00  -0.6739426E+00  -0.1929878E+00  -0.6563336E+00   0.7283494E+00   0.1867844E+04  -0.1159414E+05  -0.4560624E+03   0.7381460E+04   0.4034315E+04
  139.8000   0.4277938E+00  -0.1294998E+01  -0.7491512E-01   0.6437699E+00   0.5272907E+00   0.1469883E+01  -0.1435093E+00   0.9604838E+00   0.1517458E+01   0.1423327E+01   0.8899804E+00  -0.5511291E+00  -0.2310208E+00  -0.5161153E+00   0.7184835E+00   0.4174263E+04  -0.1270954E+05  -0.7400427E+03   0.6381013E+04   0.5196676E+04
  140.0000   0.6465846E+00  -0.1350419E+01  -0.1007002E+00   0.5442643E+00   0.6285231E+00   0.1671818E+01  -0.2112348E+00   0.9214292E+00   0.1457072E+01   0.1562747E+01   0.8858442E+00  -0.2461896E-01  -0.4913245E-01  -0.2522390E+00   0.4386520E+00   0.6315604E+04  -0.1323820E+05  -0.9524406E+03   0.5364884E+04   0.6145443E+04
  140.2000   0.8348690E+00  -0.1334509E+01  -0.1047498E+00   0.4262952E+00   0.6914212E+00   0.1849625E+01  -0.1691704E+00   0.9385500E+00   0.1379610E+01   0.1637456E+01   0.6996828E+00   0.2165992E+00   0.2147503E+00  -0.6315442E+00   0.2729462E+00   0.8150410E+04  -0.1311519E+05  -0.9914722E+03   0.4169207E+04   0.6747110E+04
  140.4000   0.9816688E+00  -0.1274718E+01  -0.8940352E-01   0.2700137E+00   0.7176076E+00   0.1991006E+01  -0.1204463E+00   0.1000694E+01   0.1200482E+01   0.1681089E+01   0.5625328E+00   0.2603441E+00   0.3380319E+00  -0.7855068E+00  -0.1545555E-01   0.9572102E+04  -0.1252416E+05  -0.8669191E+03   0.2671357E+04   0.6986207E+04
  140.6000   0.1079592E+01  -0.1168588E+01  -0.5029240E-01   0.1100977E+00   0.6909835E+00   0.2100834E+01  -0.4607857E-01   0.1143503E+01   0.1037328E+01   0.1624525E+01   0.2717009E+00   0.5616714E+00   0.7957270E+00  -0.6589079E+00  -0.3483917E+00   0.1049637E+05  -0.1145838E+05  -0.5787769E+03   0.1122932E+04   0.6751683E+04
  140.8000   0.1101566E+01  -0.9986452E+00  -0.1396818E-01  -0.4009080E-01   0.6302980E+00   0.2096488E+01   0.1340334E+00   0.1331305E+01   0.9058749E+00   0.1539804E+01  -0.3598167E+00   0.9731143E+00   0.2896950E+00  -0.5748744E+00  -0.3990012E+00   0.1072279E+05  -0.9819617E+04  -0.3618222E+03  -0.3564933E+03   0.6175869E+04
  141.0000   0.1041584E+01  -0.7840229E+00  -0.5559171E-01  -0.1809502E+00   0.5421840E+00   0.1938914E+01   0.3751292E+00   0.1296310E+01   0.7857485E+00   0.1431049E+01  -0.6978524E+00   0.1010331E+01  -0.3396563E+00  -0.5338619E+00  -0.6043233E+00   0.1022111E+05  -0.7770803E+04  -0.7617029E+03  -0.1746904E+04   0.5322230E+04
  141.2000   0.9506987E+00  -0.5614820E+00  -0.1442572E+00  -0.3088351E+00   0.4243005E+00   0.1804338E+01   0.5836018E+00   0.1193298E+01   0.6789145E+00   0.1270866E+01  -0.5256889E+00   0.8089617E+00  -0.5564680E+00  -0.4520514E+00  -0.8062502E+00   0.9360495E+04  -0.5603945E+04  -0.1588313E+04  -0.3009657E+04   0.4202771E+04
  141.4000   0.8311172E+00  -0.3534056E+00  -0.2597835E+00  -0.4198521E+00   0.2843089E+00   0.1663293E+01   0.7077610E+00   0.1043765E+01   0.5884399E+00   0.1051020E+01  -0.8564267E+00   0.4642115E+00  -0.5247741E+00  -0.3905802E+00  -0.9467904E+00   0.8194369E+04  -0.3497405E+04  -0.2678615E+04  -0.4107224E+04   0.2912675E+04
  141.6000   0.6738788E+00  -0.1487497E+00  -0.3683938E+00  -0.5126252E+00   0.1585732E+00   0.1446715E+01   0.7786218E+00   0.9752069E+00   0.5102477E+00   0.8602781E+00  -0.8771253E+00   0.6306582E+00  -0.4027746E+00  -0.3410828E+00  -0.5516818E+00   0.6698908E+04  -0.1372109E+04  -0.3784689E+04  -0.5018799E+04   0.1750838E+04
  141.8000   0.5115039E+00   0.9979685E-01  -0.4996723E+00  -0.5870991E+00   0.7811103E-01   0.1265763E+01   0.9727957E+00   0.8441467E+00   0.4305965E+00   0.7792847E+00  -0.8807810E+00   0.1156344E+01  -0.7605232E+00  -0.3090147E+00  -0.2598372E+00   0.5124824E+04   0.1100039E+04  -0.5088730E+04  -0.5727856E+04   0.9752328E+03
  142.0000   0.3388946E+00   0.3863448E+00  -0.6492388E+00  -0.6316305E+00   0.3690159E-01   0.1040728E+01   0.1268800E+01   0.6780354E+00   0.3765932E+00   0.7470113E+00  -0.9078758E+00   0.1425158E+01  -0.8277192E+00  -0.6925452E-01   0.1148613E+00   0.3485975E+04   0.3869455E+04  -0.6556889E+04  -0.6136590E+04   0.5786830E+03
  142.2000   0.1939311E+00   0.6816910E+00  -0.8187926E+00  -0.6298879E+00   0.5252183E-01   0.8937491E+00   0.1614446E+01   0.4435522E+00   0.3965984E+00   0.8458294E+00  -0.4288357E+00   0.1439381E+01  -0.1259716E+01   0.2674832E+00   0.5884690E+00   0.2071541E+04   0.6686864E+04  -0.8174698E+04  -0.6120544E+04   0.6758635E+03
  142.4000   0.8457597E-01   0.9400705E+00  -0.1000363E+01  -0.5806244E+00   0.1057713E+00   0.8292210E+00   0.1897601E+01   0.1206665E+00   0.4976763E+00   0.1012914E+01  -0.3319188E+00   0.1031814E+01  -0.1331490E+01   0.5450984E+00   0.8087137E+00   0.9573842E+03   0.9174790E+04  -0.9830496E+04  -0.5672286E+04   0.1108535E+04
  142.6000  -0.7028300E-02   0.1138310E+01  -0.1142413E+01  -0.4980019E+00   0.1797624E+00   0.7742759E+00   0.2086962E+01  -0.1676878E+00   0.6409585E+00   0.1249545E+01  -0.2140687E+00   0.6989353E+00  -0.9212186E+00   0.7144499E+00   0.9365369E+00   0.2774430E+02   0.1111698E+05  -0.1109898E+05  -0.4908945E+04   0.1698711E+04
  142.8000  -0.8416679E-01   0.1272494E+01  -0.1195375E+01  -0.3880875E+00   0.2239453E+00   0.7265542E+00   0.2193006E+01  -0.2949802E+00   0.8463284E+00   0.1419216E+01  -0.2877125E+00   0.3520811E+00  -0.2512043E+00   0.9224028E+00   0.3867561E+00  -0.7456463E+03   0.1245262E+05  -0.1157258E+05  -0.3918562E+04   0.2036047E+04
  143.0000  -0.1472577E+00   0.1349927E+01  -0.1162991E+01  -0.2834918E+00   0.2132832E+00   0.6748013E+00   0.2255473E+01  -0.3207315E+00   0.1041176E+01   0.1474981E+01  -0.9579139E-01   0.2232777E+00   0.5480410E-01   0.5585892E+00   0.1577933E+00  -0.1366352E+04   0.1321392E+05  -0.1122466E+05  -0.2977153E+04   0.1891600E+04
  143.2000  -0.1890511E+00   0.1368472E+01  -0.1044086E+01  -0.2240033E+00   0.1553930E+00   0.6598541E+00   0.2276678E+01  -0.2533603E+00   0.1111212E+01   0.1484450E+01  -0.2408202E+00  -0.1457728E+00   0.7106078E+00   0.1561867E+00  -0.2947541E+00  -0.1781501E+04   0.1337607E+05  -0.1002992E+05  -0.2397467E+04   0.1277337E+04
  143.4000  -0.2291379E+00   0.1310428E+01  -0.8229054E+00  -0.2016713E+00   0.2733549E-01   0.5639917E+00   0.2194204E+01  -0.1454728E-01   0.1110092E+01   0.1350875E+01  -0.1497038E+00  -0.6234713E+00   0.1292753E+01  -0.7567143E-01  -0.8151862E+00  -0.2097901E+04   0.1282028E+05  -0.7898208E+04  -0.2148257E+04   0.3552577E+02
  143.6000  -0.2097321E+00   0.1172175E+01  -0.5302916E+00  -0.2033213E+00  -0.1563354E+00   0.6188414E+00   0.1975199E+01   0.3114813E+00   0.1075630E+01   0.1122490E+01   0.5116804E+00  -0.1127437E+01   0.1502995E+01  -0.1569982E+00  -0.1177113E+01  -0.1916165E+04   0.1154854E+05  -0.5074274E+04  -0.2134569E+04  -0.1715727E+04
  143.8000  -0.1445925E+00   0.9907575E+00  -0.1981129E+00  -0.2213390E+00  -0.3773907E+00   0.7503036E+00   0.1708275E+01   0.6490631E+00   0.1024744E+01   0.8150898E+00   0.5994608E+00  -0.9639690E+00   0.1693059E+01  -0.2882823E+00  -0.1395711E+01  -0.1323594E+04   0.9864127E+04  -0.1829021E+04  -0.2287464E+04  -0.3798975E+04
  144.0000  -0.5041656E-01   0.8151667E+00   0.1832337E+00  -0.2541160E+00  -0.6049614E+00   0.9283087E+00   0.1528784E+01   0.1105036E+01   0.9460012E+00   0.4850985E+00   0.9347838E+00  -0.7052396E+00   0.2248320E+01  -0.3456376E+00  -0.1396105E+01  -0.4624913E+03   0.8154088E+04   0.1819566E+04  -0.2573808E+04  -0.5928670E+04
  144.2000   0.6332060E-01   0.6500750E+00   0.5730374E+00  -0.2925158E+00  -0.8068953E+00   0.1167631E+01   0.1413881E+01   0.1619701E+01   0.8541950E+00   0.1733503E+00   0.9516864E+00  -0.4454818E+00   0.1826382E+01  -0.3747241E+00  -0.1125500E+01   0.5456616E+03   0.6485676E+04   0.5497660E+04  -0.2907270E+04  -0.7796427E+04
  144.4000   0.1539140E+00   0.4854081E+00   0.8790965E+00  -0.3171175E+00  -0.9391356E+00   0.1365177E+01   0.1336126E+01   0.1915706E+01   0.7987297E+00  -0.2449990E-01   0.5529803E+00  -0.5760916E+00   0.1013194E+01  -0.5097186E-01  -0.4611140E+00   0.1352408E+04   0.4791159E+04   0.8496030E+04  -0.3137561E+04  -0.9023660E+04
  144.6000   0.1835561E+00   0.2921562E+00   0.1107646E+01  -0.3195209E+00  -0.9673440E+00   0.1405091E+01   0.1181032E+01   0.2084928E+01   0.8170683E+00  -0.2199135E-01   0.6735696E-01  -0.8134625E+00   0.7282497E+00  -0.7249360E-01   0.4093053E+00   0.1661096E+04   0.2868997E+04   0.1079242E+05  -0.3204667E+04  -0.9336313E+04
  144.8000   0.1888477E+00   0.7951577E-01   0.1280561E+01  -0.3352632E+00  -0.9013062E+00   0.1452555E+01   0.9897059E+00   0.2218159E+01   0.7653543E+00   0.1625392E+00   0.3457844E+00  -0.9849818E+00   0.5216750E+00  -0.3137118E+00   0.8022891E+00   0.1686737E+04   0.7828972E+03   0.1251313E+05  -0.3345721E+04  -0.8814801E+04
  145.0000   0.1692679E+00  -0.1473077E+00   0.1391053E+01  -0.3560553E+00  -0.8010836E+00   0.1524048E+01   0.7416717E+00   0.2297524E+01   0.6804681E+00   0.3426222E+00  -0.1282061E+00  -0.1095683E+01   0.1399339E+00  -0.3377957E+00   0.6745375E+00   0.1403572E+04  -0.1401248E+04   0.1361110E+05  -0.3501270E+04  -0.7915132E+04
  145.2000   0.6775787E-01  -0.3591274E+00   0.1424401E+01  -0.3599207E+00  -0.6900163E+00   0.1409223E+01   0.5135640E+00   0.2259266E+01   0.6195470E+00   0.4904366E+00  -0.8397663E+00  -0.9032558E+00  -0.2590480E+00  -0.1013963E+00   0.6192805E+00   0.4192976E+03  -0.3444080E+04   0.1399648E+05  -0.3506292E+04  -0.6856940E+04
  145.4000  -0.1048977E+00  -0.5373933E+00   0.1407427E+01  -0.3373772E+00  -0.5736400E+00   0.1143484E+01   0.3306017E+00   0.2199315E+01   0.6138604E+00   0.6130472E+00  -0.1268623E+01  -0.7222790E+00  -0.2079068E+00  -0.1142959E+00   0.5213785E+00  -0.1177206E+04  -0.5173439E+04   0.1386286E+05  -0.3279682E+04  -0.5718896E+04
  145.6000  -0.2996916E+00  -0.6739859E+00   0.1348434E+01  -0.3072500E+00  -0.4534438E+00   0.8557488E+00   0.1930781E+00   0.2132500E+01   0.5606138E+00   0.7258624E+00  -0.1126144E+01  -0.5013114E+00  -0.5067006E+00  -0.6331793E-01   0.4886064E+00  -0.2999861E+04  -0.6493598E+04   0.1328704E+05  -0.2928733E+04  -0.4532042E+04
  145.8000  -0.4873579E+00  -0.7619246E+00   0.1236654E+01  -0.2356519E+00  -0.3387097E+00   0.5967994E+00   0.9707777E-01   0.1988806E+01   0.6031584E+00   0.7991228E+00  -0.1217795E+01  -0.2357591E+00  -0.5965865E+00   0.3223623E+00   0.2953624E+00  -0.4774590E+04  -0.7322875E+04   0.1222061E+05  -0.2222194E+04  -0.3360958E+04
  146.0000  -0.6611736E+00  -0.7777020E+00   0.1098945E+01  -0.1405898E+00  -0.2186003E+00   0.3125126E+00   0.1084252E+00   0.1870412E+01   0.6570874E+00   0.8641475E+00  -0.9496564E+00   0.4468753E+00  -0.6293740E+00   0.1655024E+00   0.5802158E+00  -0.6374500E+04  -0.7485896E+04   0.1086053E+05  -0.1271698E+04  -0.2125939E+04
  146.2000  -0.7642464E+00  -0.7063876E+00   0.9249188E+00  -0.3013334E-01  -0.5979970E-01   0.1798443E+00   0.3079399E+00   0.1699573E+01   0.6891395E+00   0.1057180E+01  -0.2440766E+00   0.9186882E+00  -0.8202316E+00   0.3911963E+00   0.1027091E+01  -0.7360896E+04  -0.6901647E+04   0.9164176E+04  -0.1248131E+03  -0.6140887E+03
  146.4000  -0.7878478E+00  -0.6086579E+00   0.7327916E+00   0.1277772E+00   0.1160845E+00   0.1973723E+00   0.4979436E+00   0.1534165E+01   0.8238163E+00   0.1329626E+01   0.2108303E+00   0.6218728E+00  -0.6917444E+00   0.8497736E+00   0.1049052E+01  -0.7647974E+04  -0.6018941E+04   0.7274588E+04   0.1430746E+04   0.9849006E+03
  146.6000  -0.7574944E+00  -0.5120310E+00   0.5331795E+00   0.3292115E+00   0.2479060E+00   0.2858950E+00   0.6205775E+00   0.1391089E+01   0.1061036E+01   0.1521747E+01   0.3733028E+00   0.6451526E+00  -0.7009977E+00   0.1075737E+01   0.3543278E+00  -0.7422214E+04  -0.5072043E+04   0.5280886E+04   0.3348833E+04   0.2189987E+04
  146.8000  -0.7021806E+00  -0.3958152E+00   0.3233553E+00   0.5347181E+00   0.2886482E+00   0.3698251E+00   0.7856922E+00   0.1249749E+01   0.1291685E+01   0.1493258E+01   0.2750093E+00   0.8127982E+00  -0.7058786E+00   0.8904227E+00  -0.3846790E+00  -0.6912712E+04  -0.3963485E+04   0.3172998E+04   0.5324066E+04   0.2637969E+04
  147.0000  -0.6368843E+00  -0.2670647E+00   0.9787332E-01   0.7172219E+00   0.2639565E+00   0.4069464E+00   0.9971095E+00   0.1088616E+01   0.1453402E+01   0.1347647E+01   0.2257155E+00   0.8282225E+00  -0.9104468E+00   0.6813287E+00  -0.7266839E+00  -0.6242524E+04  -0.2779513E+04   0.9165500E+03   0.7134042E+04   0.2505939E+04
  147.2000  -0.5417403E+00  -0.1716966E+00  -0.1547350E+00   0.8853786E+00   0.2005266E+00   0.4814662E+00   0.1119771E+01   0.8514676E+00   0.1598016E+01   0.1119292E+01   0.5079310E+00   0.1885872E+00  -0.1238734E+01   0.7922943E+00  -0.9224823E+00  -0.5286774E+04  -0.1864752E+04  -0.1549142E+04   0.8811166E+04   0.2040195E+04
  147.4000  -0.4135396E+00  -0.1242424E+00  -0.4221997E+00   0.1050654E+01   0.1542242E+00   0.6040418E+00   0.1110862E+01   0.5412171E+00   0.1790517E+01   0.9442046E+00   0.5956180E+00   0.7759424E-01  -0.1265309E+01   0.8226135E+00  -0.2526025E+00  -0.4025224E+04  -0.1333622E+04  -0.4099466E+04   0.1041432E+05   0.1696565E+04
  147.6000  -0.2572468E+00  -0.8652795E-01  -0.6530508E+00   0.1190876E+01   0.1782201E+00   0.7633437E+00   0.1122205E+01   0.3079993E+00   0.1955244E+01   0.9968373E+00   0.9129952E+00   0.1017689E-01  -0.8084180E+00   0.7535096E+00   0.3702967E+00  -0.2505278E+04  -0.9235244E+03  -0.6335183E+04   0.1177565E+05   0.1874795E+04
  147.8000  -0.7208464E-01  -0.5510055E-01  -0.8320850E+00   0.1307546E+01   0.2246675E+00   0.1006540E+01   0.1122874E+01   0.1600382E+00   0.2142338E+01   0.1088930E+01   0.9966922E+00   0.2612109E+00  -0.6020418E+00   0.7780082E+00   0.2393069E+00  -0.7607242E+03  -0.5895517E+03  -0.8105164E+04   0.1286937E+05   0.2251838E+04
  148.0000   0.9615415E-01  -0.4050395E-02  -0.9605958E+00   0.1379530E+01   0.2627666E+00   0.1195215E+01   0.1244172E+01   0.7139121E-01   0.2294966E+01   0.1148045E+01   0.6195021E+00   0.4096608E+00  -0.2264073E+00   0.5367917E+00   0.2205545E+00   0.8581571E+03  -0.1685894E+03  -0.9395598E+04   0.1351322E+05   0.2578799E+04
  148.2000   0.2275932E+00   0.1560460E-01  -0.1038640E+01   0.1396713E+01   0.2819076E+00   0.1285187E+01   0.1292236E+01   0.5322897E-01   0.2422900E+01   0.1171481E+01   0.4099087E+00  -0.1584600E-01  -0.1796750E+00   0.3945509E+00  -0.1966896E+00   0.2183024E+04  -0.2539579E+02  -0.1020736E+05   0.1358514E+05   0.2747522E+04
  148.4000   0.3474766E+00  -0.8246679E-02  -0.1093047E+01   0.1332497E+01   0.2611049E+00   0.1391520E+01   0.1269258E+01  -0.8770795E-02   0.2474254E+01   0.1062904E+01   0.5453454E+00  -0.3276779E+00  -0.2235888E+00  -0.2952829E+00  -0.4532505E+00   0.3360979E+04  -0.2728380E+03  -0.1071588E+05   0.1285225E+05   0.2617705E+04
  148.6000   0.4486657E+00  -0.8815637E-01  -0.1101273E+01   0.1139483E+01   0.2392139E+00   0.1497716E+01   0.1113690E+01  -0.3326496E-01   0.2290923E+01   0.9661815E+00   0.2555988E+00  -0.8941476E+00   0.1762282E+00  -0.1342563E+01  -0.3720155E+00   0.4331884E+04  -0.9902061E+03  -0.1076367E+05   0.1097460E+05   0.2474971E+04
  148.8000   0.5041373E+00  -0.1990391E+00  -0.1036736E+01   0.8333325E+00   0.2242680E+00   0.1507318E+01   0.8849243E+00   0.7680890E-01   0.1894908E+01   0.8498728E+00  -0.3566580E-01  -0.8473850E+00   0.6666709E+00  -0.1719110E+01  -0.3456838E+00   0.4908317E+04  -0.1967643E+04  -0.1017235E+05   0.8087123E+04   0.2428372E+04
  149.0000   0.5270767E+00  -0.2923716E+00  -0.9272372E+00   0.4944669E+00   0.2582082E+00   0.1472862E+01   0.7146438E+00   0.2355895E+00   0.1543221E+01   0.8402379E+00  -0.1284080E+00  -0.5852776E+00   0.5416332E+00  -0.1574702E+01   0.4479358E+00   0.5181172E+04  -0.2820923E+04  -0.9142453E+04   0.4793217E+04   0.2800606E+04
  149.2000   0.5385414E+00  -0.3529398E+00  -0.8059480E+00   0.1242779E+00   0.3624699E+00   0.1458885E+01   0.6157098E+00   0.3265436E+00   0.1153743E+01   0.1023624E+01   0.1140035E-01  -0.3375965E+00   0.6103156E+00  -0.1936842E+01   0.8033972E+00   0.5303168E+04  -0.3396029E+04  -0.7916021E+04   0.1186346E+04   0.3740170E+04
  149.4000   0.5355670E+00  -0.3829216E+00  -0.6376166E+00  -0.2672530E+00   0.4794350E+00   0.1451341E+01   0.5553021E+00   0.5235945E+00   0.7117567E+00   0.1193344E+01  -0.2167527E+00  -0.1636552E+00   0.1032293E+01  -0.1941344E+01   0.7159774E+00   0.5262983E+04  -0.3679158E+04  -0.6284164E+04  -0.2588106E+04   0.4834460E+04
  149.6000   0.5027292E+00  -0.3736235E+00  -0.4446222E+00  -0.6466925E+00   0.6025216E+00   0.1378450E+01   0.5625192E+00   0.7451410E+00   0.2612908E+00   0.1385053E+01  -0.2820536E+00   0.1895645E+00   0.9525425E+00  -0.1844240E+01   0.9208962E+00   0.4964047E+04  -0.3609469E+04  -0.4419831E+04  -0.6217392E+04   0.5981803E+04
  149.8000   0.4564528E+00  -0.3299515E+00  -0.2371438E+00  -0.9580322E+00   0.7143036E+00   0.1314553E+01   0.6380207E+00   0.9953206E+00  -0.6319357E-01   0.1581680E+01  -0.4431820E+00   0.2008956E+00   0.1281870E+01  -0.1003148E+01   0.5595012E+00   0.4525151E+04  -0.3235469E+04  -0.2438578E+04  -0.9242761E+04   0.7012428E+04
  150.0000   0.3811981E+00  -0.2947759E+00  -0.3015556E-01  -0.1177527E+01   0.7739075E+00   0.1153677E+01   0.6247381E+00   0.1288731E+01  -0.2162756E+00   0.1640006E+01  -0.6505049E+00  -0.2175969E+00   0.8954248E+00  -0.6769279E+00   0.2606729E+00   0.3879327E+04  -0.2852152E+04  -0.5056404E+03  -0.1145147E+05   0.7621710E+04
  150.2000   0.3248765E+00  -0.2536020E+00   0.1082731E+00  -0.1331875E+01   0.8153777E+00   0.1049126E+01   0.5653531E+00   0.1389814E+01  -0.3256730E+00   0.1724331E+01  -0.6035700E-01   0.1175271E+00   0.2786510E+00  -0.3275587E+00   0.4350510E+00   0.3387026E+04  -0.2353294E+04   0.8764423E+03  -0.1300096E+05   0.8013175E+04
  150.4000   0.3241673E+00  -0.1541102E+00   0.2024049E+00  -0.1421455E+01   0.8322458E+00   0.1117676E+01   0.6556790E+00   0.1435422E+01  -0.3747859E+00   0.1808010E+01   0.4254302E+00   0.5251004E+00   0.1983943E+00  -0.2630494E+00   0.2047976E+00   0.3314365E+04  -0.1372579E+04   0.1840405E+04  -0.1389316E+05   0.8130282E+04
  150.6000   0.3448065E+00  -0.2019825E-01   0.2592743E+00  -0.1455134E+01   0.8072051E+00   0.1242933E+01   0.7765417E+00   0.1434056E+01  -0.4292498E+00   0.1848559E+01   0.4094230E+00   0.6894569E+00  -0.1377824E+00   0.1179051E+00   0.6955542E-01   0.3414115E+04  -0.5861800E+02   0.2441706E+04  -0.1417368E+05   0.7833860E+04
  150.8000   0.3486454E+00   0.1506418E+00   0.2819002E+00  -0.1387545E+01   0.7281505E+00   0.1324408E+01   0.9812958E+00   0.1380386E+01  -0.3083383E+00   0.1828639E+01   0.2118960E+00   0.9871554E+00  -0.1733578E+00   0.8926217E+00  -0.4364766E+00   0.3382493E+04   0.1582028E+04   0.2724525E+04  -0.1353872E+05   0.7019987E+04
  151.0000   0.3225813E+00   0.3324538E+00   0.2888860E+00  -0.1224898E+01   0.5742550E+00   0.1353850E+01   0.1186759E+01   0.1327309E+01  -0.2663065E-01   0.1658540E+01  -0.7205429E-01   0.9211925E+00  -0.2252528E+00   0.1396250E+01  -0.9046881E+00   0.3086479E+04   0.3342842E+04   0.2841057E+04  -0.1205960E+05   0.5554471E+04
  151.2000   0.2548231E+00   0.5240615E+00   0.2932544E+00  -0.1010225E+01   0.3777755E+00   0.1292812E+01   0.1436277E+01   0.1294258E+01   0.3312716E+00   0.1435596E+01  -0.4114885E+00   0.1240206E+01   0.5796450E-01   0.1375740E+01  -0.9030381E+00   0.2429677E+04   0.5165894E+04   0.2901616E+04  -0.1010349E+05   0.3684203E+04
  151.4000   0.1568112E+00   0.7054700E+00   0.3093207E+00  -0.8108541E+00   0.1754404E+00   0.1181547E+01   0.1709788E+01   0.1349146E+01   0.5881661E+00   0.1258827E+01  -0.5375321E+00   0.8925959E+00   0.1133093E+00   0.8136379E+00  -0.7613750E+00   0.1496159E+04   0.6858341E+04   0.3000304E+04  -0.8211976E+04   0.1699559E+04
  151.6000   0.3815525E-01   0.8267348E+00   0.2969864E+00  -0.6549175E+00  -0.3332033E-01   0.1030439E+01   0.1850723E+01   0.1338191E+01   0.6948158E+00   0.1088945E+01  -0.7417729E+00   0.5283900E+00  -0.2271619E+00   0.3141919E+00  -0.8138226E+00   0.3827869E+03   0.8033730E+04   0.2857371E+04  -0.6631976E+04  -0.3653611E+03
  151.8000  -0.8504081E-01   0.9033926E+00   0.2543884E+00  -0.5259947E+00  -0.2425727E+00   0.8540162E+00   0.1969935E+01   0.1274057E+01   0.7095979E+00   0.9322507E+00  -0.5541304E+00   0.4437236E+00  -0.3269194E+00   0.2042456E+00  -0.6415765E+00  -0.7551249E+03   0.8746036E+04   0.2444194E+04  -0.5257434E+04  -0.2454105E+04
  152.0000  -0.1703290E+00   0.9207779E+00   0.1910252E+00  -0.3815370E+00  -0.4466026E+00   0.7893254E+00   0.2034472E+01   0.1189967E+01   0.7756681E+00   0.8131890E+00  -0.1124968E+00  -0.1006413E+00  -0.5065157E+00   0.5182860E+00  -0.7368272E+00  -0.1596044E+04   0.8865137E+04   0.1823171E+04  -0.3779572E+04  -0.4527779E+04
  152.2000  -0.2234118E+00   0.8455553E+00   0.9648643E-01  -0.2166015E+00  -0.6739323E+00   0.7908783E+00   0.1924978E+01   0.1031603E+01   0.8989491E+00   0.6121361E+00   0.2658503E-01  -0.7602870E+00  -0.9021488E+00   0.5331227E+00  -0.1122992E+01  -0.2160059E+04   0.8157782E+04   0.9474474E+03  -0.2143622E+04  -0.6771368E+04
  152.4000  -0.2545736E+00   0.6960964E+00  -0.2266038E-01  -0.4941756E-01  -0.9197513E+00   0.8353090E+00   0.1701061E+01   0.7725242E+00   0.1002208E+01   0.3270867E+00   0.2437852E+00  -0.1083895E+01  -0.9612222E+00   0.6260347E+00  -0.1264288E+01  -0.2531072E+04   0.6766584E+04  -0.8650288E+02  -0.4665695E+03  -0.9129152E+04
